Customer_Id	Address_Type	State	City	Street
4699	Home	California, USA	Long Beach	Highland Drive
4700	Home	California, USA	Fresno	Devon Court
4701	Home	California, USA	Sacremento	Devon Court
4702	Home	California, USA	Long Beach	Heather Lane
4703	Home	California, USA	San Diego	Olive Street
4704	Home	California, USA	Los Angeles	Franklin Court
4705	Home	California, USA	BakersField	Andover Court
4706	Home	California, USA	Los Angeles	Arlington Avenue
4707	Home	California, USA	Anaheim	Pleasant Street
4708	Home	California, USA	Long Beach	Woodland Drive
4709	Home	California, USA	Anaheim	Broad Street
4710	Home	California, USA	Los Angeles	Laurel Drive
4711	Home	California, USA	San Francisco	Laurel Lane
4712	Home	California, USA	Sacremento	Summit Avenue
4713	Home	California, USA	BakersField	Cedar Lane
4714	Home	California, USA	San Francisco	King Street
4715	Home	California, USA	San Francisco	Orchard Avenue
4716	Home	California, USA	San Diego	Andover Court
4717	Home	California, USA	Oakland	Willow Avenue
4718	Home	California, USA	Fresno	Jefferson Avenue
4719	Home	California, USA	Long Beach	Devon Court
4720	Home	California, USA	San Diego	Heather Lane
4721	Home	California, USA	Oakland	Cedar Lane
4722	Home	California, USA	Long Beach	Charles Street
4723	Home	California, USA	Sacremento	Cedar Lane
4724	Home	California, USA	BakersField	Laurel Drive
4725	Home	California, USA	Sacremento	Maiden Lane
4726	Home	California, USA	BakersField	Country Club Road
4727	Home	California, USA	Los Angeles	Willow Avenue
4728	Home	California, USA	Los Angeles	Essex Court
4729	Home	California, USA	Los Angeles	Essex Court
4730	Home	California, USA	Oakland	Andover Court
4731	Home	California, USA	San Diego	Devon Court
4732	Home	California, USA	San Jose	Hanover Court
4733	Home	California, USA	Oakland	Heather Lane
4734	Home	California, USA	Long Beach	Grand Avenue
4735	Home	California, USA	Long Beach	Cedar Avenue
4736	Home	California, USA	Fresno	Garfield Avenue
4737	Home	California, USA	BakersField	Essex Court
4738	Home	California, USA	Fresno	Rose Street
4739	Home	California, USA	Fresno	Linden Avenue
4740	Home	California, USA	Oakland	Warren Avenue
4741	Home	California, USA	San Jose	Willow Avenue
4742	Home	California, USA	Long Beach	Crescent Street
4743	Home	California, USA	Oakland	Madison Avenue
4744	Home	California, USA	Long Beach	Fairway Drive
4745	Home	California, USA	Fresno	Country Club Road
4746	Home	California, USA	Sacremento	Cedar Lane
4747	Home	California, USA	Long Beach	Cottage Street
4748	Home	California, USA	San Diego	Williams Street
4749	Home	California, USA	San Jose	Fairway Drive
4750	Home	California, USA	Fresno	Windsor Drive
4751	Home	California, USA	Oakland	Cedar Avenue
4752	Home	California, USA	BakersField	Cottage Street
4753	Home	California, USA	Los Angeles	Clay Street
4754	Home	California, USA	San Diego	Clay Street
4755	Home	California, USA	Los Angeles	Rose Street
4756	Home	California, USA	Los Angeles	Hanover Court
4757	Home	California, USA	Sacremento	Summit Avenue
4758	Home	California, USA	Long Beach	Hanover Court
4759	Home	California, USA	Long Beach	Arlington Avenue
4760	Home	California, USA	San Diego	Rose Street
4761	Home	California, USA	BakersField	White Street
4762	Home	California, USA	Los Angeles	Franklin Court
4763	Home	California, USA	BakersField	Garfield Avenue
4764	Home	California, USA	Los Angeles	Jefferson Avenue
4765	Home	California, USA	Anaheim	Hanover Court
4766	Home	California, USA	Long Beach	Cedar Lane
4767	Home	California, USA	Anaheim	Olive Street
4768	Home	California, USA	Los Angeles	Laurel Lane
4769	Home	California, USA	San Francisco	Clay Street
4770	Home	California, USA	Sacremento	Country Club Road
4771	Home	California, USA	BakersField	Main Street
4772	Home	California, USA	San Francisco	Forest Street
4773	Home	California, USA	San Francisco	Grand Avenue
4774	Home	California, USA	San Diego	Franklin Avenue
4775	Home	California, USA	Oakland	Arlington Avenue
4776	Home	California, USA	Fresno	Crescent Street
4777	Home	California, USA	Long Beach	Highland Drive
4778	Home	California, USA	San Diego	Clay Street
4779	Home	California, USA	Oakland	Andover Court
4780	Home	California, USA	Long Beach	Heather Lane
4781	Home	California, USA	Sacremento	Laurel Lane
4782	Home	California, USA	BakersField	Franklin Court
4783	Home	California, USA	San Diego	Hanover Court
4784	Home	California, USA	Los Angeles	Jefferson Avenue
4785	Home	California, USA	BakersField	Willow Avenue
4786	Home	California, USA	Los Angeles	Windsor Drive
4787	Home	California, USA	Anaheim	Linden Avenue
4788	Home	California, USA	Long Beach	Laurel Lane
4789	Home	California, USA	Anaheim	Country Club Road
4790	Home	California, USA	Los Angeles	Crescent Street
4791	Home	California, USA	San Francisco	Arlington Avenue
4792	Home	California, USA	Sacremento	Orchard Avenue
4793	Home	California, USA	BakersField	Cedar Lane
4794	Home	California, USA	San Francisco	Essex Court
4795	Home	California, USA	San Francisco	Broad Street
4796	Home	California, USA	San Diego	John Street
4797	Home	California, USA	Oakland	Willow Avenue
4798	Home	California, USA	Fresno	Cottage Street
4799	Home	California, USA	Long Beach	Jefferson Avenue
4800	Home	California, USA	San Diego	White Street
4801	Home	California, USA	Oakland	King Street
4802	Home	California, USA	Long Beach	Laurel Drive
4803	Home	California, USA	Sacremento	Willow Avenue
4804	Home	California, USA	BakersField	Monroe Street
4805	Home	California, USA	Sacremento	Garfield Avenue
4806	Home	California, USA	BakersField	Franklin Court
4807	Home	California, USA	Los Angeles	Front Street North
4808	Home	California, USA	Los Angeles	Windsor Drive
4809	Home	California, USA	Los Angeles	Essex Court
4810	Home	California, USA	Oakland	Pleasant Street
4811	Home	California, USA	San Diego	Ann Street
4812	Home	California, USA	San Jose	Willow Avenue
4813	Home	California, USA	Oakland	Garfield Avenue
4814	Home	California, USA	Long Beach	King Street
4815	Home	California, USA	Long Beach	Cottage Street
4816	Home	California, USA	Fresno	Williams Street
4817	Home	California, USA	BakersField	Broad Street
4818	Home	California, USA	Fresno	Atlantic Avenue
4819	Home	California, USA	Fresno	Front Street North
4820	Home	California, USA	Oakland	Williams Street
4821	Home	California, USA	San Jose	Essex Court
4822	Home	California, USA	Long Beach	Arlington Avenue
4823	Home	California, USA	Oakland	Madison Avenue
4824	Home	California, USA	Long Beach	Madison Avenue
4825	Home	California, USA	Fresno	Cedar Lane
4826	Home	California, USA	Sacremento	Woodland Drive
4827	Home	California, USA	Long Beach	Crescent Street
4828	Home	California, USA	San Diego	Orchard Avenue
4829	Home	California, USA	San Jose	Garfield Avenue
4830	Home	California, USA	Fresno	Port Street
4831	Home	California, USA	San Diego	Highland Drive
4832	Home	California, USA	Los Angeles	Front Street North
4833	Home	California, USA	BakersField	Essex Court
4834	Home	California, USA	Los Angeles	Willow Avenue
4835	Home	California, USA	Anaheim	Front Street North
4836	Home	California, USA	Long Beach	Garfield Avenue
4837	Home	California, USA	Anaheim	Cedar Avenue
4838	Home	California, USA	Los Angeles	King Street
4839	Home	California, USA	San Francisco	Fairway Drive
4840	Home	California, USA	Sacremento	River Street
4841	Home	California, USA	BakersField	Madison Avenue
4842	Home	California, USA	San Francisco	White Street
4843	Home	California, USA	San Francisco	Briarwood Drive
4844	Home	California, USA	San Diego	Ann Street
4845	Home	California, USA	Oakland	Garfield Avenue
4846	Home	California, USA	Fresno	Maiden Lane
4847	Home	California, USA	Long Beach	River Street
4848	Home	California, USA	San Diego	Williams Street
4849	Home	California, USA	Oakland	Williams Street
4850	Home	California, USA	Long Beach	Grand Avenue
4851	Home	California, USA	Sacremento	River Street
4852	Home	California, USA	BakersField	Country Club Road
4853	Home	California, USA	Sacremento	Warren Avenue
4854	Home	California, USA	BakersField	Front Street North
4855	Home	California, USA	Los Angeles	Atlantic Avenue
4856	Home	California, USA	Los Angeles	Main Street
4857	Home	California, USA	Los Angeles	Atlantic Avenue
4858	Home	California, USA	Oakland	Crescent Street
4859	Home	California, USA	San Diego	Warren Avenue
4860	Home	California, USA	San Jose	Ann Street
4861	Home	California, USA	Oakland	Monroe Street
4862	Home	California, USA	Long Beach	Franklin Avenue
4863	Home	California, USA	Long Beach	Grand Avenue
4864	Home	California, USA	Fresno	Warren Avenue
4865	Home	California, USA	BakersField	River Street
4866	Home	California, USA	Fresno	Olive Street
4867	Home	California, USA	Fresno	Highland Drive
4868	Home	California, USA	Oakland	Front Street North
4869	Home	California, USA	San Jose	Port Street
4870	Home	California, USA	Long Beach	Olive Street
4871	Home	California, USA	Oakland	Williams Street
4872	Home	California, USA	Long Beach	Clay Street
4873	Home	California, USA	Fresno	Cottage Street
4874	Home	California, USA	Sacremento	Forest Street
4875	Home	California, USA	Long Beach	River Street
4876	Home	California, USA	San Diego	Devon Court
4877	Home	California, USA	San Jose	King Street
4878	Home	California, USA	Fresno	Pleasant Street
4879	Home	California, USA	San Diego	Willow Avenue
4880	Home	California, USA	Oakland	Atlantic Avenue
4881	Home	California, USA	Fresno	Hanover Court
4882	Home	California, USA	Long Beach	Heather Lane
4883	Home	California, USA	San Diego	Madison Avenue
4884	Home	California, USA	Oakland	Madison Avenue
4885	Home	California, USA	Long Beach	Essex Court
4886	Home	California, USA	Sacremento	Garfield Avenue
4887	Home	California, USA	BakersField	Maiden Lane
4888	Home	California, USA	San Diego	King Street
4889	Home	California, USA	Los Angeles	Garfield Avenue
4890	Home	California, USA	BakersField	White Street
4891	Home	California, USA	Los Angeles	Clay Street
4892	Home	California, USA	Anaheim	Cedar Avenue
4893	Home	California, USA	Long Beach	Atlantic Avenue
4894	Home	California, USA	Anaheim	Garfield Avenue
4895	Home	California, USA	Los Angeles	Franklin Avenue
4896	Home	California, USA	San Francisco	Laurel Drive
4897	Home	California, USA	Sacremento	Laurel Drive
4898	Home	California, USA	BakersField	Main Street
4899	Home	California, USA	San Francisco	Ann Street
4900	Home	California, USA	San Francisco	Forest Street
4901	Home	California, USA	San Diego	Orchard Avenue
4902	Home	California, USA	Oakland	Country Club Road
4903	Home	California, USA	Fresno	Highland Drive
4904	Home	California, USA	Long Beach	Monroe Street
4905	Home	California, USA	San Diego	River Street
4906	Home	California, USA	Oakland	Willow Avenue
4907	Home	California, USA	Long Beach	Cedar Avenue
4908	Home	California, USA	Sacremento	Briarwood Drive
4909	Home	California, USA	BakersField	Williams Street
4910	Home	California, USA	Sacremento	Garfield Avenue
4911	Home	California, USA	BakersField	Hanover Court
4912	Home	California, USA	Los Angeles	Crescent Street
4913	Home	California, USA	Los Angeles	Charles Street
4914	Home	California, USA	Los Angeles	Ann Street
4915	Home	California, USA	Oakland	Front Street North
4916	Home	California, USA	San Diego	Main Street
4917	Home	California, USA	San Jose	Willow Avenue
4918	Home	California, USA	Oakland	John Street
4919	Home	California, USA	Long Beach	Monroe Street
4920	Home	California, USA	Long Beach	Forest Street
4921	Home	California, USA	Fresno	Madison Avenue
4922	Home	California, USA	BakersField	Windsor Drive
4923	Home	California, USA	Fresno	John Street
4924	Home	California, USA	Fresno	Maiden Lane
4925	Home	California, USA	Oakland	Cedar Avenue
4926	Home	California, USA	San Jose	Crescent Street
4927	Home	California, USA	Long Beach	Windsor Drive
4928	Home	California, USA	Oakland	Port Street
4929	Home	California, USA	Long Beach	Devon Court
4930	Home	California, USA	Fresno	Front Street North
4931	Home	California, USA	Sacremento	Olive Street
4932	Home	California, USA	Long Beach	Crescent Street
4933	Home	California, USA	San Diego	Broad Street
4934	Home	California, USA	San Jose	Arlington Avenue
4935	Home	California, USA	Fresno	Cedar Avenue
4936	Home	California, USA	Los Angeles	Willow Avenue
4937	Home	California, USA	San Francisco	Arlington Avenue
4938	Home	California, USA	Sacremento	Franklin Avenue
4939	Home	California, USA	BakersField	Garfield Avenue
4940	Home	California, USA	San Francisco	John Street
4941	Home	California, USA	San Francisco	Fairway Drive
4942	Home	California, USA	San Diego	Willow Avenue
4943	Home	California, USA	Oakland	Monroe Street
4944	Home	California, USA	Fresno	Court Street
4945	Home	California, USA	Long Beach	Heather Lane
4946	Home	California, USA	San Diego	Franklin Court
4947	Home	California, USA	Oakland	Summit Avenue
4948	Home	California, USA	Long Beach	Laurel Drive
4949	Home	California, USA	Sacremento	Laurel Drive
4950	Home	California, USA	BakersField	White Street
4951	Home	California, USA	San Diego	King Street
4952	Home	California, USA	Los Angeles	Heather Lane
4953	Home	California, USA	BakersField	River Street
4954	Home	California, USA	Los Angeles	Jefferson Avenue
4955	Home	California, USA	Anaheim	Clay Street
4956	Home	California, USA	Long Beach	King Street
4957	Home	California, USA	Anaheim	Devon Court
4958	Home	California, USA	Los Angeles	Laurel Lane
4959	Home	California, USA	San Francisco	Madison Avenue
4960	Home	California, USA	Sacremento	Hanover Court
4961	Home	California, USA	BakersField	Cedar Avenue
4962	Home	California, USA	San Francisco	Clay Street
4963	Home	California, USA	San Francisco	Forest Street
4964	Home	California, USA	San Diego	River Street
4965	Home	California, USA	Oakland	Williams Street
4966	Home	California, USA	Fresno	Hanover Court
4967	Home	California, USA	Long Beach	Cedar Avenue
4968	Home	California, USA	San Diego	Forest Street
4969	Home	California, USA	Oakland	Jefferson Avenue
4970	Home	California, USA	Long Beach	King Street
4971	Home	California, USA	Sacremento	Forest Street
4972	Home	California, USA	BakersField	Orchard Avenue
4973	Home	California, USA	Sacremento	Summit Avenue
4974	Home	California, USA	BakersField	Andover Court
4975	Home	California, USA	Los Angeles	Linden Avenue
4976	Home	California, USA	Los Angeles	Heather Lane
4977	Home	California, USA	Los Angeles	Front Street North
4978	Home	California, USA	Oakland	Front Street North
4979	Home	California, USA	San Diego	Pleasant Street
4980	Home	California, USA	San Jose	Maiden Lane
4981	Home	California, USA	Oakland	Windsor Drive
4982	Home	California, USA	Long Beach	John Street
4983	Home	California, USA	Long Beach	Laurel Lane
4984	Home	California, USA	Fresno	Charles Street
4985	Home	California, USA	BakersField	Charles Street
4986	Home	California, USA	Fresno	Atlantic Avenue
4987	Home	California, USA	Fresno	Forest Street
4988	Home	California, USA	Oakland	Grand Avenue
4989	Home	California, USA	San Jose	Cedar Avenue
4990	Home	California, USA	Long Beach	Ann Street
4991	Home	California, USA	Oakland	Grand Avenue
4992	Home	California, USA	Long Beach	Heather Lane
4993	Home	California, USA	Fresno	Charles Street
4994	Home	California, USA	Sacremento	Briarwood Drive
4995	Home	California, USA	Long Beach	Cedar Avenue
4996	Home	California, USA	San Diego	Monroe Street
4997	Home	California, USA	San Jose	Linden Avenue
4998	Home	California, USA	Fresno	Essex Court
4999	Home	California, USA	Anaheim	Ann Street
5000	Home	California, USA	Los Angeles	Highland Drive
5001	Home	California, USA	San Francisco	Franklin Court
5002	Home	California, USA	Sacremento	Heather Lane
5003	Home	California, USA	BakersField	Madison Avenue
5004	Home	California, USA	San Francisco	King Street
5005	Home	California, USA	San Francisco	Court Street
5006	Home	California, USA	San Diego	Jefferson Avenue
5007	Home	California, USA	Oakland	Heather Lane
5008	Home	California, USA	Fresno	Fairway Drive
5009	Home	California, USA	Long Beach	Highland Drive
5010	Home	California, USA	San Diego	Franklin Court
5011	Home	California, USA	Oakland	Willow Avenue
5012	Home	California, USA	Long Beach	Orchard Avenue
5013	Home	California, USA	Sacremento	Williams Street
5014	Home	California, USA	BakersField	Highland Drive
5015	Home	California, USA	San Diego	Laurel Drive
5016	Home	California, USA	Los Angeles	Summit Avenue
5017	Home	California, USA	BakersField	Cedar Lane
5018	Home	California, USA	Los Angeles	Franklin Court
5019	Home	California, USA	Anaheim	Fairway Drive
5020	Home	California, USA	Long Beach	Warren Avenue
5021	Home	California, USA	Anaheim	Court Street
5022	Home	California, USA	Los Angeles	Essex Court
5023	Home	California, USA	San Francisco	Andover Court
5024	Home	California, USA	Sacremento	Hanover Court
5025	Home	California, USA	BakersField	Atlantic Avenue
5026	Home	California, USA	San Francisco	Warren Avenue
5027	Home	California, USA	San Francisco	Franklin Court
5028	Home	California, USA	San Diego	Charles Street
5029	Home	California, USA	Oakland	Ann Street
5030	Home	California, USA	Fresno	White Street
5031	Home	California, USA	Long Beach	River Street
5032	Home	California, USA	San Diego	Clay Street
5033	Home	California, USA	Oakland	Andover Court
5034	Home	California, USA	Long Beach	Arlington Avenue
5035	Home	California, USA	Sacremento	Windsor Drive
5036	Home	California, USA	BakersField	Forest Street
5037	Home	California, USA	Sacremento	Cottage Street
5038	Home	California, USA	BakersField	Laurel Drive
5039	Home	California, USA	Los Angeles	Olive Street
5040	Home	California, USA	Los Angeles	Windsor Drive
5041	Home	California, USA	Los Angeles	King Street
5042	Home	California, USA	Oakland	Devon Court
5043	Home	California, USA	San Diego	Cedar Lane
5044	Home	California, USA	San Jose	Grand Avenue
5045	Home	California, USA	Oakland	Franklin Court
5046	Home	California, USA	Long Beach	Port Street
5047	Home	California, USA	Long Beach	Woodland Drive
5048	Home	California, USA	Fresno	Warren Avenue
5049	Home	California, USA	BakersField	Forest Street
5050	Home	California, USA	Fresno	Pleasant Street
5051	Home	California, USA	Fresno	Madison Avenue
5052	Home	California, USA	Oakland	Cedar Lane
5053	Home	California, USA	San Jose	Madison Avenue
5054	Home	California, USA	Long Beach	Williams Street
5055	Home	California, USA	Oakland	Heather Lane
5056	Home	California, USA	Long Beach	Charles Street
5057	Home	California, USA	Fresno	Grand Avenue
5058	Home	California, USA	Sacremento	Garfield Avenue
5059	Home	California, USA	Long Beach	Crescent Street
5060	Home	California, USA	San Diego	Rose Street
5061	Home	California, USA	San Jose	Crescent Street
5062	Home	California, USA	Fresno	Pleasant Street
5063	Home	California, USA	San Diego	John Street
5064	Home	California, USA	Oakland	Madison Avenue
5065	Home	California, USA	Fresno	Clay Street
5066	Home	California, USA	Long Beach	Atlantic Avenue
5067	Home	California, USA	San Diego	Briarwood Drive
5068	Home	California, USA	Oakland	Rose Street
5069	Home	California, USA	Long Beach	Woodland Drive
5070	Home	California, USA	Sacremento	Orchard Avenue
5071	Home	California, USA	BakersField	Clay Street
5072	Home	California, USA	San Diego	Atlantic Avenue
5073	Home	California, USA	Los Angeles	King Street
5074	Home	California, USA	BakersField	Woodland Drive
5075	Home	California, USA	Los Angeles	Country Club Road
5076	Home	California, USA	Anaheim	Orchard Avenue
5077	Home	California, USA	Long Beach	Linden Avenue
5078	Home	California, USA	Anaheim	Willow Avenue
5079	Home	California, USA	Los Angeles	Heather Lane
5080	Home	California, USA	San Francisco	Devon Court
5081	Home	California, USA	Sacremento	Windsor Drive
5082	Home	California, USA	BakersField	Atlantic Avenue
5083	Home	California, USA	San Francisco	Arlington Avenue
5084	Home	California, USA	San Francisco	Broad Street
5085	Home	California, USA	San Diego	Ann Street
5086	Home	California, USA	Oakland	Pleasant Street
5087	Home	California, USA	Fresno	Court Street
5088	Home	California, USA	Long Beach	Charles Street
5089	Home	California, USA	San Diego	Laurel Drive
5090	Home	California, USA	Oakland	Willow Avenue
5091	Home	California, USA	Long Beach	Grand Avenue
5092	Home	California, USA	Sacremento	Main Street
5093	Home	California, USA	BakersField	Olive Street
5094	Home	California, USA	Sacremento	White Street
5095	Home	California, USA	BakersField	River Street
5096	Home	California, USA	Los Angeles	Laurel Lane
5097	Home	California, USA	Los Angeles	Fairway Drive
5098	Home	California, USA	Los Angeles	Court Street
5099	Home	California, USA	Oakland	Charles Street
5100	Home	California, USA	San Diego	Crescent Street
5101	Home	California, USA	San Jose	Main Street
5102	Home	California, USA	Oakland	White Street
5103	Home	California, USA	Long Beach	Woodland Drive
5104	Home	California, USA	Long Beach	Williams Street
5105	Home	California, USA	Fresno	Rose Street
5106	Home	California, USA	BakersField	Country Club Road
5107	Home	California, USA	Fresno	Clay Street
5108	Home	California, USA	Fresno	Andover Court
5109	Home	California, USA	Oakland	Rose Street
5110	Home	California, USA	San Jose	Orchard Avenue
5111	Home	California, USA	Long Beach	Devon Court
5112	Home	California, USA	Oakland	Forest Street
5113	Home	California, USA	Long Beach	Clay Street
5114	Home	California, USA	Fresno	Devon Court
5115	Home	California, USA	Sacremento	Woodland Drive
5116	Home	California, USA	Long Beach	Willow Avenue
5117	Home	California, USA	San Diego	John Street
5118	Home	California, USA	San Jose	Willow Avenue
5119	Home	California, USA	Fresno	Essex Court
5120	Home	California, USA	BakersField	Maiden Lane
5121	Home	California, USA	San Francisco	Laurel Drive
5122	Home	California, USA	San Francisco	Willow Avenue
5123	Home	California, USA	San Diego	Fairway Drive
5124	Home	California, USA	Oakland	Franklin Avenue
5125	Home	California, USA	Fresno	Olive Street
5126	Home	California, USA	Long Beach	Madison Avenue
5127	Home	California, USA	San Diego	Cedar Avenue
5128	Home	California, USA	Oakland	Windsor Drive
5129	Home	California, USA	Long Beach	Ann Street
5130	Home	California, USA	Sacremento	Summit Avenue
5131	Home	California, USA	BakersField	Rose Street
5132	Home	California, USA	San Diego	Forest Street
5133	Home	California, USA	Los Angeles	Windsor Drive
5134	Home	California, USA	BakersField	Grand Avenue
5135	Home	California, USA	Los Angeles	Main Street
5136	Home	California, USA	Anaheim	Franklin Court
5137	Home	California, USA	Long Beach	Pleasant Street
5138	Home	California, USA	Anaheim	Monroe Street
5139	Home	California, USA	Los Angeles	Charles Street
5140	Home	California, USA	San Francisco	Arlington Avenue
5141	Home	California, USA	Sacremento	Arlington Avenue
5142	Home	California, USA	BakersField	Cottage Street
5143	Home	California, USA	San Francisco	Front Street North
5144	Home	California, USA	San Francisco	Summit Avenue
5145	Home	California, USA	San Diego	Andover Court
5146	Home	California, USA	Oakland	Cedar Avenue
5147	Home	California, USA	Fresno	Laurel Drive
5148	Home	California, USA	Long Beach	Warren Avenue
5149	Home	California, USA	San Diego	Forest Street
5150	Home	California, USA	Oakland	Linden Avenue
5151	Home	California, USA	Long Beach	Willow Avenue
5152	Home	California, USA	Sacremento	Franklin Avenue
5153	Home	California, USA	BakersField	Ann Street
5154	Home	California, USA	Sacremento	Windsor Drive
5155	Home	California, USA	BakersField	Hanover Court
5156	Home	California, USA	Los Angeles	Port Street
5157	Home	California, USA	Los Angeles	Willow Avenue
5158	Home	California, USA	Los Angeles	Maiden Lane
5159	Home	California, USA	Oakland	Grand Avenue
5160	Home	California, USA	San Diego	Windsor Drive
5161	Home	California, USA	San Jose	Hanover Court
5162	Home	California, USA	Oakland	Jefferson Avenue
5163	Home	California, USA	Long Beach	Atlantic Avenue
5164	Home	California, USA	Long Beach	Highland Drive
5165	Home	California, USA	Fresno	Woodland Drive
5166	Home	California, USA	BakersField	Laurel Lane
5167	Home	California, USA	Fresno	Briarwood Drive
5168	Home	California, USA	Fresno	Front Street North
5169	Home	California, USA	Oakland	Forest Street
5170	Home	California, USA	San Jose	Franklin Court
5171	Home	California, USA	Long Beach	Clay Street
5172	Home	California, USA	Oakland	Atlantic Avenue
5173	Home	California, USA	Long Beach	Clay Street
5174	Home	California, USA	Fresno	Jefferson Avenue
5175	Home	California, USA	Sacremento	Forest Street
5176	Home	California, USA	Long Beach	Maiden Lane
5177	Home	California, USA	San Diego	Forest Street
5178	Home	California, USA	San Jose	Pleasant Street
5179	Home	California, USA	Fresno	Arlington Avenue
5180	Home	California, USA	San Diego	Olive Street
5181	Home	California, USA	Oakland	Cottage Street
5182	Home	California, USA	Fresno	Jefferson Avenue
5183	Home	California, USA	Long Beach	Windsor Drive
5184	Home	California, USA	San Diego	Windsor Drive
5185	Home	California, USA	Oakland	Main Street
5186	Home	California, USA	Long Beach	Franklin Court
5187	Home	California, USA	Sacremento	Fairway Drive
5188	Home	California, USA	BakersField	Court Street
5189	Home	California, USA	San Diego	Hanover Court
5190	Home	California, USA	Los Angeles	Olive Street
5191	Home	California, USA	BakersField	Rose Street
5192	Home	California, USA	Los Angeles	River Street
5193	Home	California, USA	Anaheim	Monroe Street
5194	Home	California, USA	Long Beach	Grand Avenue
5195	Home	California, USA	Anaheim	Main Street
5196	Home	California, USA	Los Angeles	Charles Street
5197	Home	California, USA	San Francisco	Devon Court
5198	Home	California, USA	Sacremento	Crescent Street
5199	Home	California, USA	BakersField	Williams Street
5200	Home	California, USA	San Francisco	Main Street
5201	Home	California, USA	San Francisco	John Street
5202	Home	California, USA	San Diego	Windsor Drive
5203	Home	California, USA	Oakland	Pleasant Street
5204	Home	California, USA	Fresno	Madison Avenue
5205	Home	California, USA	Long Beach	Pleasant Street
5206	Home	California, USA	San Diego	Maiden Lane
5207	Home	California, USA	Oakland	Woodland Drive
5208	Home	California, USA	Long Beach	Linden Avenue
5209	Home	California, USA	Sacremento	River Street
5210	Home	California, USA	BakersField	Arlington Avenue
5211	Home	California, USA	Sacremento	Orchard Avenue
5212	Home	California, USA	BakersField	Williams Street
5213	Home	California, USA	Los Angeles	Franklin Court
5214	Home	California, USA	Los Angeles	Hanover Court
5215	Home	California, USA	Los Angeles	Cedar Avenue
5216	Home	California, USA	Oakland	Highland Drive
5217	Home	California, USA	San Diego	Madison Avenue
5218	Home	California, USA	San Jose	King Street
5219	Home	California, USA	Oakland	Willow Avenue
5220	Home	California, USA	Long Beach	Willow Avenue
5221	Home	California, USA	Long Beach	Ann Street
5222	Home	California, USA	Fresno	Fairway Drive
5223	Home	California, USA	BakersField	Arlington Avenue
5224	Home	California, USA	Fresno	Cedar Lane
5225	Home	California, USA	Fresno	Arlington Avenue
5226	Home	California, USA	Oakland	Willow Avenue
5227	Home	California, USA	San Jose	Grand Avenue
5228	Home	California, USA	Long Beach	Cedar Lane
5229	Home	California, USA	Oakland	Williams Street
5230	Home	California, USA	Long Beach	Linden Avenue
5231	Home	California, USA	Fresno	Monroe Street
5232	Home	California, USA	Sacremento	Cedar Lane
5233	Home	California, USA	Long Beach	Madison Avenue
5234	Home	California, USA	San Diego	Warren Avenue
5235	Home	California, USA	San Jose	Clay Street
5236	Home	California, USA	Fresno	Essex Court
5237	Home	California, USA	Los Angeles	Ann Street
5238	Home	California, USA	San Francisco	Country Club Road
5239	Home	California, USA	Sacremento	Cedar Avenue
5240	Home	California, USA	BakersField	Garfield Avenue
5241	Home	California, USA	San Francisco	Port Street
5242	Home	California, USA	San Francisco	Clay Street
5243	Home	California, USA	San Diego	Charles Street
5244	Home	California, USA	Oakland	Crescent Street
5245	Home	California, USA	Fresno	River Street
5246	Home	California, USA	Long Beach	King Street
5247	Home	California, USA	San Diego	Fairway Drive
5248	Home	California, USA	Oakland	John Street
5249	Home	California, USA	Long Beach	Linden Avenue
5250	Home	California, USA	Sacremento	Maiden Lane
5251	Home	California, USA	BakersField	Rose Street
5252	Home	California, USA	San Diego	Williams Street
5253	Home	California, USA	Los Angeles	Highland Drive
5254	Home	California, USA	BakersField	Woodland Drive
5255	Home	California, USA	Los Angeles	Laurel Lane
5256	Home	California, USA	Anaheim	Atlantic Avenue
5257	Home	California, USA	Long Beach	Summit Avenue
5258	Home	California, USA	Anaheim	Hanover Court
5259	Home	California, USA	Los Angeles	River Street
5260	Home	California, USA	San Francisco	Clay Street
5261	Home	California, USA	Sacremento	Olive Street
5262	Home	California, USA	BakersField	Port Street
5263	Home	California, USA	San Francisco	Monroe Street
5264	Home	California, USA	San Francisco	Grand Avenue
5265	Home	California, USA	San Diego	Windsor Drive
5266	Home	California, USA	Oakland	River Street
5267	Home	California, USA	Fresno	Atlantic Avenue
5268	Home	California, USA	Long Beach	Linden Avenue
5269	Home	California, USA	San Diego	Port Street
5270	Home	California, USA	Oakland	Franklin Court
5271	Home	California, USA	Long Beach	Crescent Street
5272	Home	California, USA	Sacremento	Willow Avenue
5273	Home	California, USA	BakersField	Court Street
5274	Home	California, USA	Sacremento	Heather Lane
5275	Home	California, USA	BakersField	Olive Street
5276	Home	California, USA	Los Angeles	Woodland Drive
5277	Home	California, USA	Los Angeles	Garfield Avenue
5278	Home	California, USA	Los Angeles	Broad Street
5279	Home	California, USA	Oakland	Cottage Street
5280	Home	California, USA	San Diego	Arlington Avenue
5281	Home	California, USA	San Jose	Charles Street
5282	Home	California, USA	Oakland	Ann Street
5283	Home	California, USA	Long Beach	Front Street North
5284	Home	California, USA	Long Beach	Laurel Drive
5285	Home	California, USA	Fresno	Olive Street
5286	Home	California, USA	BakersField	Pleasant Street
5287	Home	California, USA	Fresno	Woodland Drive
5288	Home	California, USA	Fresno	Highland Drive
